"id","institutioncode","collectioncode","catalognumber","genus","species","subspecies","identifiedby","collectornumber","collector","stateprovince","county","locality","longitude","latitude","municipality_gbif","datsrc","gen_sp"
4097,"NY","NY","00898184","Paepalanthus","chiquitensis",NA,"M. L. O. Trovó","49187","B. Maguire","Minas Gerais","Gouveia","Between 20 and 30 km. south of Gouveia, road between Diamantina and Curvelo.",-43.7407994499746,-18.4581810723501,NA,"gbif","Paepalanthus chiquitensis"
4098,"NY","NY","01280081","Paepalanthus","pulvinatus",NA,"M. L. O. Trovó","2798","P. L. R. de Moraes","Bahia","Lençóis","Barro Branco.",-41.3900405820972,-12.5667562405861,NA,"gbif","Paepalanthus pulvinatus"
4100,"NY","NY","00897869","Paepalanthus","exiguus",NA,"N. Hensold","35647","W. R. Anderson","Minas Gerais","Gouveia","Serra do Espinhaço, ca. 17 km SW of Gouevia, km 258 on MG-259",-43.83445,-18.56465,NA,"gbif","Paepalanthus exiguus"
4104,"NY","NY","00898084","Paepalanthus","nigrescens",NA,"N. Hensold","245","N. Hensold","Minas Gerais","Santana do Riacho","Serra do Cipó, 116 km by road from Lagoa Santa (12 km E of Hotel Chapeu de Sol), on road to Conceição do Mato Dentro.",-43.57,-19.2944,NA,"gbif","Paepalanthus nigrescens"
4105,"NY","NY","00538172","Paepalanthus","subtilis",NA,"H. N. Moldenke","20127","R. M. Harley","Bahia",NA,"Between 2.5 and 5 km S of Vila do Rio de Contas on side road to W of the road to Livramento, leading to the Rio Brumado",-41.83,-13.6,NA,"gbif","Paepalanthus subtilis"
4106,"NY","NY","00860395","Paepalanthus","canescens",NA,"N. Hensold","515","N. Hensold","Minas Gerais","Datas","5-6 km S of jct. with Datas-Sêrro road, on road to Costa Sena",-43.675,-18.592,NA,"gbif","Paepalanthus canescens"
4107,"NY","NY","00897863","Paepalanthus","trichophyllus",NA,"M. L. O. Trovó","58198","G. T. Prance","Goias","Alto Paraíso de Goiás","Chapada dos Veadeiros, 2 km. from Veadeiros",-47.5101417129434,-14.1361863978701,NA,"gbif","Paepalanthus trichophyllus"
4108,"NY","NY","00898123","Paepalanthus","scandens",NA,"H. N. Moldenke","24248","H. S. Irwin","Goias","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 42 km south of Cavalcante",-47.5,-14.17962,NA,"gbif","Paepalanthus scandens"
4110,"NY","NY","01091239","Paepalanthus","tortilis",NA,"N. Hensold","344","A. M. Amorim","Bahia","Uruçuca","Distrito de Serra Grande. Estrada Serra Grande Ilhéus, a 3 km do Distrito",-39.033115,-14.478104,NA,"gbif","Paepalanthus tortilis"
4112,"NY","NY","00501310","Paepalanthus","klotzschianus",NA,"M. L. O. Trovó","10484","S. A. Mori","Bahia","Mucuri","A 7 km a NW de Mucuri.  Folha SE-24 (18-40d)",-39.591961,-18.034268,NA,"gbif","Paepalanthus klotzschianus"
4114,"NY","NY","00898082","Paepalanthus","nigrescens",NA,"N. Hensold","2539","H. L. de M. Barreto","Minas Gerais","Santa Luzia","Serra do Cipó- kl. 129",-43.851608519578,-19.7735054832444,NA,"gbif","Paepalanthus nigrescens"
4115,"NY","NY","00504576","Paepalanthus","tortilis",NA,"N. Hensold","18123","R. M. Harley","Bahia","Porto Seguro","Reserva Biologica do Pau Brasil (CEPLAC) 17 km W from Porto Seguro on road to Eunápolis",-39.18,-16.4,NA,"gbif","Paepalanthus tortilis"
4117,"NY","NY","00897751","Paepalanthus","acanthophyllus",NA,"H. N. Moldenke","32704","H. S. Irwin","Goias","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 20 km N of Alto Paraíso",-47.5167,-13.93593,NA,"gbif","Paepalanthus acanthophyllus"
4120,"NY","NY","00898097","Paepalanthus","praemorsus",NA,"N. Hensold","505","N. Hensold","Minas Gerais","Serro","2.5 km N of Milho Verde, where road cuts through large rock outcrop.",-43.4861,-18.4417,NA,"gbif","Paepalanthus praemorsus"
4125,"NY","NY","00571624","Paepalanthus","erectifolius",NA,"M. L. O. Trovó","s.n.","P. T. Sano","Bahia","Abaíra","Tijuquinho",-41.9,-13.27,NA,"gbif","Paepalanthus erectifolius"
4126,"NY","NY","00897742","Paepalanthus","macrocephalus",NA,"M. L. O. Trovó","28083","H. S. Irwin","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 10 km N. of São João da Chapada, road to Inhaí",-43.7296,-18.0062,NA,"gbif","Paepalanthus macrocephalus"
4130,"NY","NY","00897794","Paepalanthus","chloroblepharus",NA,"N. Hensold","306","A. Rapini","Minas Gerais","Santa Bárbara","Serra do Caraça. Trilha do Pico do Carapuça.",-43.4154792631713,-19.9632093958864,NA,"gbif","Paepalanthus chlorocephalus"
4131,"NY","NY","01132119","Paepalanthus","speleicola",NA,"M. L. O. Trovó","496","N. Hensold","Minas Gerais","Santo Antônio de Itambé","Ca. 6 km N of town, along foot trail to Pico Itambé.",-43.3056,-18.4139,NA,"gbif","Paepalanthus speleicola"
4132,"NY","NY","00538181","Paepalanthus","trichophyllus",NA,"A. M. Giulietti","24405","R. M. Harley","Bahia","Rio de Contas","Pico das Almas",-41.8114683539125,-13.582879880292,NA,"gbif","Paepalanthus trichophyllus"
4134,"NY","NY","00897970","Paepalanthus","lamarckii",NA,"H. N. Moldenke","21628","H. S. Irwin","Goias","Alto Paraíso de Goiás","Ca. 27 km S. of Paraíso.",-47.53,-14.38,NA,"gbif","Paepalanthus lamarckii"
4135,"NY","NY","00818449","Paepalanthus","rectifolius",NA,"M. L. O. Trovó","10398","W. R. Anderson","Goias","Cocalzinho de Goiás","Serra dos Pirineus, ca. 15 km (straight line) N of Corumbá de Goiás",-48.8091403572096,-15.7917749547337,NA,"gbif","Paepalanthus rectifolius"
4137,"NY","NY","00504680","Paepalanthus","sphaerocephalus",NA,"H. N. Moldenke","19667","R. M. Harley","Bahia","Rio de Contas","Middle and upper NE slopes of the Pico das Almas ca. 25 km WNW of the Vila do Rio de Contas",-41.95,-13.55,NA,"gbif","Paepalanthus sphaerocephalus"
4139,"NY","NY","00897786","Paepalanthus","bryoides",NA,"H. N. Moldenke","22303","H. S. Irwin","Minas Gerais",NA,"Ca. 20km SW of Diamantina.  Serra do Espinhaço.",-43.7,-18.37,NA,"gbif","Paepalanthus bryoides"
4141,"NY","NY","00958089","Paepalanthus","microphyllus",NA,"A. M. Giulietti","CFCR7359","A. M. Giulietti","Minas Gerais","Santana do Riacho","Km 119 da Rodovia Belo Horizonte- Conceiçao do Mato Dentro. Próximo ao Córrego Alto do Palacio",-43.7143985170281,-19.1729945899495,NA,"gbif","Paepalanthus microphyllus"
4144,"NY","NY","00898077","Paepalanthus","nigrescens",NA,"N. Hensold","20077","H. S. Irwin","Minas Gerais",NA,"Serra do Cipó, ca. km 120 (ca. 145km N of Belo Horizonte).",-43.4,-18.87,NA,"gbif","Paepalanthus nigrescens"
4147,"NY","NY","00897848","Paepalanthus","flaccidus",NA,"H. N. Moldenke","12138","E. P. Heringer","Distrito Federal","Brasília","Parque do Gama.",-48.0638,-16.01719,NA,"gbif","Paepalanthus flaccidus"
4148,"NY","NY","00571750","Paepalanthus","trichophyllus",NA,"M. L. O. Trovó","140","W. Ganev","Bahia","Abaíra","Distrito de Catolés: Agua Limpa",-41.87,-13.27,NA,"gbif","Paepalanthus trichophyllus"
4150,"NY","NY","00571905","Paepalanthus","strictus",NA,"A. M. Giulietti","3077","W. Ganev","Bahia","Abaíra","Frios, caminho Guarda Mor-Frios pelo covuao.  Divisor Bacia Rio de Contas e Bacia do Sao Francisco",-41.88,-13.33,NA,"gbif","Paepalanthus strictus"
4153,"NY","NY","00538374","Paepalanthus","triangularis",NA,"N. Hensold","170","M. R. C. Sales de Melo","Pernambuco","Bonito","Reserva Municipal de Bonito",-35.6958,-8.4944,NA,"gbif","Paepalanthus triangularis"
4156,"NY","NY","00897850","Paepalanthus","flaccidus",NA,"H. N. Moldenke","1120","G. M. Magalhaes","Minas Gerais","Ouro Preto","Faz. do Cascabulho",-43.5082859302814,-20.2916151948885,NA,"gbif","Paepalanthus flaccidus"
4158,"NY","NY","00504593","Paepalanthus","leucoblepharus",NA,"A. M. Giulietti","293","E. B. dos Santos","Bahia","Barra da Estiva","Camulengo.  povoado em baixo dos """"inselbergs"""" ao S da Cadeia de Sincora.  Estr. B. da Estiva/Triunfo de Sincora.  Entr. Km 17",-41.32,-13.62,NA,"gbif","Paepalanthus leucoblepharus"
4159,"NY","NY","00860355","Paepalanthus","argenteus","argenteus","N. Hensold","339","N. Hensold","Minas Gerais","Serro","2.5 km N of Milho Verde, where road cuts through large rock outcrop.",-43.4861,-18.4417,NA,"gbif","Paepalanthus argenteus"
4160,"NY","NY","00504639","Paepalanthus","regalis",NA,"H. N. Moldenke","3113","T. S. dos Santos","Bahia","Mucugê","Km 26 a 30 da Rod Andaraí/Mucugê",-41.3706393848679,-13.0092666818479,NA,"gbif","Paepalanthus regalis"
4161,"NY","NY","00571903","Paepalanthus","strictus",NA,"A. M. Giulietti","3389","W. Ganev","Bahia","Abaíra","Jambreiro",-41.85,-13.3,NA,"gbif","Paepalanthus strictus"
4162,"NY","NY","00571722","Paepalanthus","brachyphyllus",NA,"A. M. Giulietti","1892","W. Ganev","Bahia","Abaíra","Rio de Contas: Guarda Mor, Capao de Qinca",-42.33,-13.87,NA,"gbif","Paepalanthus brachyphyllus"
4163,"NY","NY","00002187","Paepalanthus","spathulatus",NA,"M. L. O. Trovó","13190","S. A. Mori","Bahia","Andaraí","Velha estrada entre Andarai e Mucugê via Igatu, a 2 km ao S de Igatu",-41.33,-12.8,NA,"gbif","Paepalanthus spathulatus"
4164,"NY","NY","00898012","Paepalanthus","nigrescens",NA,"N. Hensold","699","N. Hensold","Minas Gerais","Santana do Riacho","Serra do Cipó, 116 km by road from Lagoa Santa (12 km E of Hotel Chapeu de Sol), on road to Conceição do Mato Dentro.",-43.57,-19.2944,NA,"gbif","Paepalanthus nigrescens"
4165,"NY","NY","00571739","Paepalanthus","luetzelburgii",NA,"A. M. Giulietti","3196","W. Ganev","Bahia","Abaíra","Salao, Campos Gerais do Salao",-41.87,-13.25,NA,"gbif","Paepalanthus luetzelburgii"
4167,"NY","NY","00911489","Paepalanthus","baraunensis",NA,"H. N. Moldenke","8939","W. R. Anderson","Minas Gerais",NA,"Serra do Espinhaço, 10 km by road SW of Rio Jequití and Mendanha on road to Diamantina",-43.56681,-18.16389,NA,"gbif","Paepalanthus baraunensis"
4168,"NY","NY","00501540","Paepalanthus","klotzschianus",NA,"N. Hensold","818","H. P. Bautista","Bahia","Camaçari","BA-099 (estrada do côco), entre Arembepe e Monte Gordo.  Folha SD.24-X-A.  Ponto 02",-38.15,-12.73,NA,"gbif","Paepalanthus klotzschianus"
4169,"NY","NY","00898102","Paepalanthus","plumosus",NA,"N. Hensold","557","N. Hensold","Minas Gerais",NA,"Mpio. Fechados: Serra do Cipó, in the valleys of the Córrego dos Piões and Corrego Soberbo, about 5 km S of the Rio Preto.",-43.757,-18.91111,NA,"gbif","Paepalanthus plumosus"
4172,"NY","NY","00897965","Paepalanthus","scholiophyllus",NA,"M. L. O. Trovó","45637","G. G. Hatschbach","Minas Gerais","Sacramento","Rod. BR-262",-47.4401506543322,-19.8694005837072,NA,"gbif","Paepalanthus scholiophyllus"
4173,"NY","NY","00897748","Paepalanthus","argenteus",NA,"N. Hensold","CFCR1761","A. M. Giulietti","Minas Gerais","Gouveia","Fazenda Contagem. 13 km da Rodovia Curvelo-Diamantina",-43.7407994499746,-18.4581810723501,NA,"gbif","Paepalanthus argenteus"
4178,"NY","NY","00898158","Paepalanthus","vellozioides",NA,"H. N. Moldenke","138","B. da Costa","Minas Gerais","Santa Luzia","Serra do Cipó",-43.539757,-19.388386,NA,"gbif","Paepalanthus vellozioides"
4180,"NY","NY","00571951","Paepalanthus","succisus",NA,"A. M. Giulietti","1146","W. Ganev","Bahia","Abaíra","Caminho Bicota-Serrinha",-41.85,-13.32,NA,"gbif","Paepalanthus succisus"
4183,"NY","NY","00860495","Paepalanthus","argenteus","argenteus","N. Hensold","758","N. Hensold","Minas Gerais",NA,"Mpio. Fechados: Serra do Cipó, SW of Congonhas do Norte, N of the Rio Preto.",-43.808,-18.83472,NA,"gbif","Paepalanthus argenteus"
4184,"NY","NY","00897723","Paepalanthus","aureus",NA,"H. N. Moldenke","7072","L. B. Smith","Minas Gerais","Jaboticatubas","Serra do Cipó, Chapeu de Sol",-43.95,-19.67,NA,"gbif","Paepalanthus aureus"
4187,"NY","NY","00860353","Paepalanthus","argenteus","argenteus","N. Hensold","338","N. Hensold","Minas Gerais","Serro","2.5 km N of Milho Verde, where road cuts through large rock outcrop.",-43.4861,-18.4417,NA,"gbif","Paepalanthus argenteus"
4188,"NY","NY","00898078","Paepalanthus","nigrescens",NA,"N. Hensold","2952","A. Macedo","Minas Gerais",NA,"Municipio Mato Dentro, Serra do Cipó",-43.539757,-19.388386,NA,"gbif","Paepalanthus nigrescens"
4191,"NY","NY","02840671","Paepalanthus","echinoides",NA,"M. L. O. Trovó","647","M. L. O. Trovó","Goias","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros. Estrada para a fazenda Água Fria de Goiás, início do trecho de terra. No entroncamento co a Rodovia GO-118.",-47.5069,-14.0786,NA,"gbif","Paepalanthus echinoides"
4193,"NY","NY","00897782","Paepalanthus","bryoides",NA,"H. N. Moldenke","35232","W. R. Anderson","Minas Gerais",NA,"Ca. 10km SW of Diamantina.",-43.68585,-18.2801,NA,"gbif","Paepalanthus bryoides"
4194,"NY","NY","00898028","Paepalanthus","microphyllus",NA,"A. M. Giulietti","CFSC7294","N. M. Castro","Minas Gerais","Santana do Riacho","Km 123 da Rodovia Belo Horizonte-Conceição do Mato Dentro.",-43.7143985170281,-19.1729945899495,NA,"gbif","Paepalanthus microphyllus"
4197,"NY","NY","01068041","Paepalanthus","elongatus",NA,"N. Hensold","2534","T. B. Cavalcanti","Minas Gerais","Capitólio","MG-050, lado esquerdo da estrada. Do lado direito vê-se o reservatório de Furnas",-46.4461,-21.0764,NA,"gbif","Paepalanthus elongatulus"
4198,"NY","NY","00501522","Paepalanthus","erigeron",NA,"A. M. Giulietti","48318","G. G. Hatschbach","Bahia","Mucugê","Mucugé, rod. p/ Andarai",-41.3706393848679,-13.0092666818479,NA,"gbif","Paepalanthus erigeron"
4200,"NY","NY","00860419","Paepalanthus","plantago",NA,"A. M. Giulietti","2562","H. L. de M. Barreto","Minas Gerais","Santa Luzia","Serra do Cipó",-43.539757,-19.388386,NA,"gbif","Leiothrix curvifolia"
4201,"NY","NY","00898186","Paepalanthus","chiquitensis",NA,"M. L. O. Trovó","587","L. M. M. Carreira","Mato Grosso","Cuiabá","Chapada dos Guimarães, São Vicente, Cachoeirinha.",-56.0977014111779,-15.5997895735814,NA,"gbif","Paepalanthus chiquitensis"
4205,"NY","NY","00897948","Paepalanthus","pedunculatus",NA,"N. Hensold","796","N. Hensold","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó, (Sa. das Bandeirinhas), about 18 km by foot trail WNW of settlement of Serra das Alves, N. Sra. do Carmo.",-43.531,-19.456,NA,"gbif","Paepalanthus pedunculatus"
4207,"NY","NY","00860492","Paepalanthus","argenteus","argenteus","N. Hensold","650","N. Hensold","Minas Gerais","Gouveia","In vicinity of radio tower just W of Fazenda Contagem.",-43.883,-18.617,NA,"gbif","Paepalanthus argenteus"
4209,"NY","NY","00102951","Paepalanthus","revolutus",NA,"N. Hensold","705","N. Hensold","Minas Gerais",NA,"Serra do Espinhaço; Mpio. Congonhas do Norte: 2 km south of town on road to Conceiçao do Mato Dentro",-43.6611,-18.8417,NA,"gbif","Paepalanthus revolutus"
4212,"NY","NY","00860425","Paepalanthus","plantago",NA,"A. M. Giulietti","27354","G. G. Hatschbach","Minas Gerais","Gouveia","Serra do Espinhaço",-43.7407994499746,-18.4581810723501,NA,"gbif","Leiothrix curvifolia"
4215,"NY","NY","00504589","Paepalanthus","macrocaulon",NA,"A. M. Giulietti","27047","R. M. Harley","Bahia","Agua Quente","Pico das Almas.  Vertente oeste.  Trilho do povoado da Sta Rosa, 23 km ao O da cidade",-42,-13.52,NA,"gbif","Paepalanthus macrocaulon"
4216,"NY","NY","00897957","Paepalanthus","paulinus",NA,"N. Hensold","788","N. Hensold","Minas Gerais","Barão de Cocais","Serra do Garimpo, 10 km by road NW of Barão de Cocais.",-43.517,-19.858,NA,"gbif","Paepalanthus paulinus"
4218,"NY","NY","00571914","Paepalanthus","barbulatus",NA,"A. M. Giulietti","H52167","P. T. Sano","Bahia","Abaíra","Campo do Cigano",-41.92,-13.25,NA,"gbif","Paepalanthus barbulatus"
4219,"NY","NY","00504688","Paepalanthus","tortilis",NA,"A. M. Giulietti","CFCR1207","A. M. Giulietti","Bahia","Ituaçu","Estrada Ituaçu-Barra da Estiva a 13 km de Ituaçu, próximo do Rio Lajedo",-41.2967346704298,-13.8169853358915,NA,"gbif","Paepalanthus tortilis"
4221,"NY","NY","00898004","Paepalanthus","gyrotrichus",NA,"H. N. Moldenke","20247","H. S. Irwin","Minas Gerais",NA,"Serra do Cipó, ca. km 132, (ca. 153km N. of Belo Horizonte).",-43.68,-18.57,NA,"gbif","Paepalanthus gyrotrichus"
4230,"NY","NY","00898072","Paepalanthus","planifolius",NA,"H. N. Moldenke","20775","H. S. Irwin","Minas Gerais",NA,"Serra do Espinhaço, at Lapinha, ca. 18km N. of Sêrro on road (MG 2) to Diamantina.",-43.55,-18.55,NA,"gbif","Paepalanthus planifolius"
4232,"NY","NY","00898127","Paepalanthus","scandens",NA,"H. N. Moldenke","3745","G. J. Shepherd","Goias","Teresina de Goiás","Estrada Alto Paraíso a Campo Belo, Km. 38",-47.2648250589424,-13.7803789246898,NA,"gbif","Paepalanthus scandens"
4233,"NY","NY","00898178","Paepalanthus","chiquitensis",NA,"M. L. O. Trovó","16876","E. P. Heringer","Distrito Federal","Brasília",NA,-47.9298726661488,-15.7834208090807,NA,"gbif","Paepalanthus chiquitensis"
4235,"NY","NY","00501532","Paepalanthus","bifidus",NA,"M. M. Unwin","41294","G. G. Hatschbach","Minas Gerais","Grão Mogol","Rio Itacambiruçu.  Base dos morros",-42.889540899897,-16.5631441886376,NA,"gbif","Paepalanthus bifidus"
4236,"NY","NY","00898143","Paepalanthus","koernickei",NA,"M. L. O. Trovó","6536","W. R. Anderson","Goias","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 6-7 km E of Alto Paraíso on road to Nova Roma",-47.4754,-14.0755,NA,"gbif","Paepalanthus koernickei"
4237,"NY","NY","00571742","Paepalanthus","luetzelburgii",NA,"A. M. Giulietti","3557","W. Ganev","Bahia","Abaíra","Salao da Barra - Campos Gerais do Salao",-41.87,-13.27,NA,"gbif","Paepalanthus luetzelburgii"
4238,"NY","NY","00898079","Paepalanthus","nigrescens",NA,"N. Hensold","1097","Restinga I","Minas Gerais","Jaboticatubas","Serra do Cipó, 6 km north of Palacio",-43.7449009914025,-19.5174009248309,NA,"gbif","Paepalanthus nigrescens"
4240,"NY","NY","00571966","Paepalanthus","elongatus",NA,"P. T. Sano","52800","B. L. Stannard","Bahia","Abaíra","Campo da Mutuca",-41.85,-13.37,NA,"gbif","Paepalanthus elongatulus"
4244,"NY","NY","00897740","Paepalanthus","macrocephalus",NA,"M. L. O. Trovó","22020","H. S. Irwin","Minas Gerais",NA,"Serra do Espinhaço, ca. 28 km S.W. of Diamantina on road to Gouveia",-43.70265,-18.4234,NA,"gbif","Paepalanthus macrocephalus"
4249,"NY","NY","00898056","Paepalanthus","macrocephalus",NA,"N. Hensold","35420","W. R. Anderson","Minas Gerais",NA,"Serra do Espinhaço, ca. 8 km N of Gouveia on road to Diamantina",-43.6836,-18.41575,NA,"gbif","Paepalanthus macrocephalus"
4250,"NY","NY","00501433","Paepalanthus","cinereus",NA,"A. M. Giulietti","24459","R. M. Harley","Bahia","Rio de Contas","Pico das Almas",-41.8114683539125,-13.582879880292,NA,"gbif","Paepalanthus cinereus"
4251,"NY","NY","00898048","Paepalanthus","macropodus",NA,"L. R. Parra","CFSC12331","J. R. Pirani","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Sede do Ibama do Alto do Palácio.",-43.7143985170281,-19.1729945899495,NA,"gbif","Paepalanthus macropodus"
4252,"NY","NY","00897977","Paepalanthus","itacambirensis",NA,"H. N. Moldenke","1316","J. Evangelista  de Oliveira","Minas Gerais","Patos de Minas","estrada que vai de Serra Negra a Patos de Minas",-46.5184856161177,-18.5829791433087,NA,"gbif","Paepalanthus itacambirensis"
4253,"NY","NY","00897888","Paepalanthus","dupatya",NA,"H. N. Moldenke","5018","W. A. Archer","Minas Gerais",NA,"Serra do Cipó, k. 131 Palacio, Santa Luzia",-43.499904,-19.221042,NA,"gbif","Paepalanthus dupatya"
4258,"NY","NY","00571606","Paepalanthus","caespititius",NA,"A. M. Giulietti","s.n.","B. L. Stannard","Bahia","Abaíra","Bicota",-41.85,-13.33,NA,"gbif","Paepalanthus caespititius"
4262,"NY","NY","00898027","Paepalanthus","microphyllus",NA,"A. M. Giulietti","CFSC5008","A. M. Giulietti","Minas Gerais","Santana do Riacho","Km 128 da Rodovia Belo Horizonte-Conceição do Mato Dentro.",-43.7143985170281,-19.1729945899495,NA,"gbif","Paepalanthus microphyllus"
4263,"NY","NY","00860424","Paepalanthus","plantago",NA,"A. M. Giulietti","28797","G. G. Hatschbach","Minas Gerais","Jaboticatubas","Serra do Cipó, Fda. Palacio",-43.7449009914025,-19.5174009248309,NA,"gbif","Leiothrix curvifolia"
4264,"NY","NY","00504695","Paepalanthus","tortilis",NA,"H. N. Moldenke","18725","R. M. Harley","Bahia",NA,"10 km S of Andaraí on the road to Mucugé",-41.32,-12.87,NA,"gbif","Paepalanthus tortilis"
